# {'date': u'2016_May_10_1414', 'frameRate': None, 'expName': 'pilot1', u'participant': u'013'}
subj,sessionix,ISI,time,stimulus,response
013,2,1.0,56.0346337607,0,lalt
013,2,1.0,57.0003467792,1,
013,2,1.0,57.0105831427,0,lalt
013,2,1.0,58.0003237643,1,
013,2,1.0,58.0745758874,0,rctrl
013,2,1.0,59.0003386929,1,
013,2,1.0,59.1305665844,0,lalt
013,2,1.0,59.2985417855,0,lalt
013,2,1.0,60.0003673061,1,
013,2,1.0,60.0265791518,0,lalt
013,2,1.0,60.9945190219,0,rctrl
013,2,1.0,61.0003318506,1,
013,2,1.0,62.0003290515,1,
013,2,1.0,62.1064786449,0,rctrl
013,2,1.0,63.0003523775,1,
013,2,1.0,63.1144359068,0,rctrl
013,2,1.0,64.0003215872,1,
013,2,1.0,64.1464077091,0,lalt
013,2,1.0,65.0003383819,1,
013,2,1.0,65.1223729528,0,rctrl
013,2,1.0,66.0003355828,1,
013,2,1.0,66.2023377586,0,lalt
013,2,1.0,67.0003302956,1,
013,2,1.0,67.0503125367,0,rctrl
013,2,1.0,68.0003131899,1,
013,2,1.0,68.0582921915,0,rctrl
013,2,1.0,69.0003365158,1,
013,2,1.0,69.1382641506,0,rctrl
013,2,1.0,70.0003327837,1,
013,2,1.0,70.0342222908,0,lalt
013,2,1.0,71.0003138119,1,
013,2,1.0,71.1222022068,0,rctrl
013,2,1.0,72.0003542436,1,
013,2,1.0,72.0821773507,0,lalt
013,2,1.0,73.0004351069,1,
013,2,1.0,73.1541519273,0,lalt
013,2,1.0,74.0003141229,1,
013,2,1.0,74.1861594961,0,lalt
013,2,1.0,75.0003100797,1,
013,2,1.0,75.0981108462,0,lalt
013,2,1.0,76.0003138119,1,
013,2,1.0,76.1221213435,0,lalt
013,2,1.0,77.0003125678,1,
013,2,1.0,77.1220992616,0,lalt
013,2,1.0,78.0003458462,1,
013,2,1.0,78.0500404006,0,rctrl
013,2,1.0,79.0003268744,1,
013,2,1.0,79.1699809225,0,rctrl
013,2,1.0,80.0003505114,1,
013,2,1.0,80.1219577508,0,rctrl
013,2,1.0,81.0003386929,1,
013,2,1.0,81.0819216982,0,lalt
013,2,1.0,82.0003430471,1,
013,2,1.0,82.9619083993,0,rctrl
013,2,1.0,83.0003449132,1,
013,2,1.0,83.9538621878,0,lalt
013,2,1.0,84.0003492673,1,
013,2,1.0,85.0003498894,1,
013,2,1.0,85.0738297678,0,rctrl
013,2,1.0,86.0003498894,1,
013,2,1.0,86.1617885349,0,lalt
013,2,1.0,86.9937526864,0,lalt
013,2,1.0,87.0004114699,1,
013,2,1.0,88.0003393149,1,
013,2,1.0,88.1617403280,0,rctrl
013,2,1.0,89.0003617079,1,
013,2,1.0,89.1536947385,0,lalt
013,2,1.0,90.0003262524,1,
013,2,1.0,90.0416744679,0,lalt
013,2,1.0,91.0003309176,1,
